params,mean_fit_time,mean_score_time,mean_test_score,rank_test_score
{'var_smoothing': 2.848035868435799e-06},0.0007237911224365235,0.0007857799530029297,0.9666666666666666,1
{'var_smoothing': 8.111308307896872e-07},0.0010881423950195312,0.0007303714752197266,0.9666666666666666,1
{'var_smoothing': 1e-06},0.0012018680572509766,0.0011013507843017577,0.9666666666666666,1
{'var_smoothing': 1.232846739442066e-06},0.0011031627655029297,0.0004001617431640625,0.9666666666666666,1
{'var_smoothing': 1.519911082952933e-06},0.001225423812866211,0.0002841472625732422,0.9666666666666666,1
{'var_smoothing': 1.873817422860383e-06},0.0010019779205322266,0.00039973258972167967,0.9666666666666666,1
{'var_smoothing': 2.310129700083158e-06},0.0008020877838134765,0.0005011558532714844,0.9666666666666666,1
{'var_smoothing': 8.111308307896873e-08},0.0009014129638671875,0.0006011962890625,0.9666666666666666,1
{'var_smoothing': 3.5111917342151275e-06},0.0007983684539794922,0.000599813461303711,0.9666666666666666,1
{'var_smoothing': 1e-07},0.0008255958557128907,0.0005831718444824219,0.9666666666666666,1
{'var_smoothing': 1.519911082952933e-08},0.001249408721923828,0.0005731582641601562,0.9666666666666666,1
{'var_smoothing': 6.579332246575682e-08},0.0008022785186767578,0.0005010604858398437,0.9666666666666666,1
{'var_smoothing': 6.579332246575682e-09},0.0008012771606445313,0.0005014419555664062,0.9666666666666666,1
{'var_smoothing': 1.2328467394420635e-09},0.0005969047546386719,0.0005191326141357422,0.9666666666666666,1
{'var_smoothing': 1.519911082952933e-09},0.0016037464141845704,0.0007009506225585938,0.9666666666666666,1
{'var_smoothing': 1.873817422860387e-09},0.0006000518798828125,0.0006011962890625,0.9666666666666666,1
{'var_smoothing': 2.310129700083158e-09},0.0007174015045166016,0.0004960060119628906,0.9666666666666666,1
{'var_smoothing': 2.848035868435805e-09},0.0010027408599853516,0.000502634048461914,0.9666666666666666,1
{'var_smoothing': 3.5111917342151273e-09},0.0008012294769287109,0.0007013797760009766,0.9666666666666666,1
{'var_smoothing': 4.328761281083061e-09},0.0006000041961669922,0.00070037841796875,0.9666666666666666,1
{'var_smoothing': 5.336699231206302e-09},0.0008022785186767578,0.0005010604858398437,0.9666666666666666,1
{'var_smoothing': 8.111308307896856e-09},0.000923919677734375,0.0003994941711425781,0.9666666666666666,1
{'var_smoothing': 5.336699231206302e-08},0.0005840778350830079,0.0007006645202636719,0.9666666666666666,1
{'var_smoothing': 1e-08},0.0008022785186767578,0.0005010604858398437,0.9666666666666666,1
{'var_smoothing': 1.232846739442066e-08},0.0004001617431640625,0.000902557373046875,0.9666666666666666,1
{'var_smoothing': 5.336699231206313e-06},0.0007856369018554687,0.00042409896850585936,0.9666666666666666,1
{'var_smoothing': 1.873817422860383e-08},0.000999307632446289,0.00040078163146972656,0.9666666666666666,1
{'var_smoothing': 2.310129700083158e-08},0.0007010936737060547,0.0009048938751220703,0.9666666666666666,1
{'var_smoothing': 2.848035868435799e-08},0.001500701904296875,0.0006842613220214844,0.9666666666666666,1
{'var_smoothing': 3.5111917342151277e-08},0.000804281234741211,0.0005009651184082031,0.9666666666666666,1
{'var_smoothing': 4.3287612810830526e-08},0.0007998943328857422,0.0007027149200439453,0.9666666666666666,1
{'var_smoothing': 4.328761281083053e-06},0.0009013175964355469,0.00020008087158203126,0.9666666666666666,1
{'var_smoothing': 2.848035868435799e-05},0.0010037422180175781,0.0008030891418457031,0.9666666666666666,1
{'var_smoothing': 6.579332246575683e-06},0.0008004188537597656,0.0005963325500488281,0.9666666666666666,1
{'var_smoothing': 0.005336699231206307},0.000700998306274414,0.00030837059020996096,0.9666666666666666,1
{'var_smoothing': 0.001},0.001200246810913086,0.0005010604858398437,0.9666666666666666,1
